Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","484","Mexico","2013","2013","23014","Food price inflation","7001","January","6121","Value","%","5.178602","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2013","2013","23014","Food price inflation","7002","February","6121","Value","%","5.667389","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2013","2013","23014","Food price inflation","7003","March","6121","Value","%","8.567302","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2013","2013","23014","Food price inflation","7004","April","6121","Value","%","9.732041","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2013","2013","23014","Food price inflation","7005","May","6121","Value","%","8.756523","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2013","2013","23014","Food price inflation","7006","June","6121","Value","%","5.676389","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2013","2013","23014","Food price inflation","7007","July","6121","Value","%","3.353009","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2013","2013","23014","Food price inflation","7008","August","6121","Value","%","3.754655","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2013","2013","23014","Food price inflation","7009","September","6121","Value","%","2.399823","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2013","2013","23014","Food price inflation","7010","October","6121","Value","%","2.094811","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2013","2013","23014","Food price inflation","7011","November","6121","Value","%","3.53576","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2013","2013","23014","Food price inflation","7012","December","6121","Value","%","3.939846","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2014","2014","23014","Food price inflation","7001","January","6121","Value","%","4.892045","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2014","2014","23014","Food price inflation","7002","February","6121","Value","%","4.578712","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2014","2014","23014","Food price inflation","7003","March","6121","Value","%","2.747462","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2014","2014","23014","Food price inflation","7004","April","6121","Value","%","1.73212","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2014","2014","23014","Food price inflation","7005","May","6121","Value","%","2.715367","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2014","2014","23014","Food price inflation","7006","June","6121","Value","%","4.137736","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2014","2014","23014","Food price inflation","7007","July","6121","Value","%","5.299835","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2014","2014","23014","Food price inflation","7008","August","6121","Value","%","5.579912","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2014","2014","23014","Food price inflation","7009","September","6121","Value","%","6.149884","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2014","2014","23014","Food price inflation","7010","October","6121","Value","%","6.50211","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2014","2014","23014","Food price inflation","7011","November","6121","Value","%","5.937157","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2014","2014","23014","Food price inflation","7012","December","6121","Value","%","6.640764","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2015","2015","23014","Food price inflation","7001","January","6121","Value","%","5.388085","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2015","2015","23014","Food price inflation","7002","February","6121","Value","%","5.145748","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2015","2015","23014","Food price inflation","7003","March","6121","Value","%","5.060698","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2015","2015","23014","Food price inflation","7004","April","6121","Value","%","5.635553","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2015","2015","23014","Food price inflation","7005","May","6121","Value","%","4.44246","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2015","2015","23014","Food price inflation","7006","June","6121","Value","%","4.485764","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2015","2015","23014","Food price inflation","7007","July","6121","Value","%","4.115411","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2015","2015","23014","Food price inflation","7008","August","6121","Value","%","3.318475","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2015","2015","23014","Food price inflation","7009","September","6121","Value","%","2.91423","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2015","2015","23014","Food price inflation","7010","October","6121","Value","%","2.979924","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2015","2015","23014","Food price inflation","7011","November","6121","Value","%","2.498446","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2015","2015","23014","Food price inflation","7012","December","6121","Value","%","2.116625","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7001","January","6121","Value","%","3.778858","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7002","February","6121","Value","%","5.345659","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7003","March","6121","Value","%","4.786245","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7004","April","6121","Value","%","4.083291","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7005","May","6121","Value","%","4.615305","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7006","June","6121","Value","%","4.151367","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7007","July","6121","Value","%","3.657559","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7008","August","6121","Value","%","3.731632","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7009","September","6121","Value","%","4.939925","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7010","October","6121","Value","%","4.935867","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7011","November","6121","Value","%","5.070918","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2016","2016","23014","Food price inflation","7012","December","6121","Value","%","4.526019","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7001","January","6121","Value","%","3.241301","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7002","February","6121","Value","%","2.395236","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7003","March","6121","Value","%","4.230478","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7004","April","6121","Value","%","5.999973","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7005","May","6121","Value","%","7.006456","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7006","June","6121","Value","%","7.955959","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7007","July","6121","Value","%","9.745185","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7008","August","6121","Value","%","10.572801","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7009","September","6121","Value","%","8.710216","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7010","October","6121","Value","%","7.562757","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7011","November","6121","Value","%","7.885357","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2017","2017","23014","Food price inflation","7012","December","6121","Value","%","8.293802","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7001","January","6121","Value","%","8.594115","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7002","February","6121","Value","%","7.73374","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7003","March","6121","Value","%","6.460352","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7004","April","6121","Value","%","5.028786","E","Estimated value",""
"CP","Consumer Price Indices","484","Mexico","2018","2018","23014","Food price inflation","7005","May","6121","Value","%","3.747905","E","Estimated value",""
